w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate,w_tract,h_tract,h_county
060014239021005,060670050023017,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06067005002,06067
060014239021005,060670093203008,1,0,0,1,1,0,0,0,0,1,20230321,06001423902,06067009320,06067
060014239021005,060750107011003,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06075010701,06075
060014239021005,060750107012002,1,1,0,0,1,0,0,0,0,1,20230321,06001423902,06075010701,06075
060014239021005,060750132001006,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06075013200,06075
060014239021005,060750155001002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06075015500,06075
060014239021005,060750165004001,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06075016500,06075
060014239021005,060750178011002,1,1,0,0,0,1,0,0,0,1,20230321,06001423902,06075017801,06075
060014239021005,060750204012002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06075020401,06075
060014239021005,060750211004002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06075021100,06075
060014239021005,060750254021013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06075025402,06075
060014239021005,060750256002008,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06075025600,06075
060014239021005,060750259002006,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06075025900,06075
060014239021005,060750260021003,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06075026002,06075
060014239021005,060750263022008,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06075026302,06075
060014239021005,060750327005005,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06075032700,06075
060014239021005,060750327007000,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06075032700,06075
060014239021005,060750327007001,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06075032700,06075
060014239021005,060750330013004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06075033001,06075
060014239021005,060750332043006,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06075033204,06075
060014239021005,060750428001000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06075042800,06075
060014239021005,060750451001005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06075045100,06075
060014239021005,060750478021000,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06075047802,06075
060014239021005,060750479021002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06075047902,06075
060014239021005,060750479041004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06075047904,06075
060014239021005,060750607033003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06075060703,06075
060014239021005,060750611012005,1,1,0,0,0,1,0,0,0,1,20230321,06001423902,06075061101,06075
060014239021005,060750611022006,1,1,0,0,0,1,0,0,0,1,20230321,06001423902,06075061102,06075
060014239021005,060750614011005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06075061401,06075
060014239021005,060770011012019,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06077001101,06077
060014239021005,060770021001009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06077002100,06077
060014239021005,060770035034021,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06077003503,06077
060014239021005,060816004023003,1,1,0,0,1,0,0,0,0,1,20230321,06001423902,06081600402,06081
060014239021005,060816016031009,1,1,0,0,1,0,0,0,0,1,20230321,06001423902,06081601603,06081
060014239021005,060816021003007,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06081602100,06081
060014239021005,060816022011018,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06081602201,06081
060014239021005,060816023002057,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06081602300,06081
060014239021005,060816030001011,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06081603000,06081
060014239021005,060816042002006,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06081604200,06081
060014239021005,060816054001000,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06081605400,06081
060014239021005,060816062011002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06081606201,06081
060014239021005,060816066002007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06081606600,06081
060014239021005,060816075001004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06081607500,06081
060014239021005,060816083002005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06081608300,06081
060014239021005,060816084001003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06081608400,06081
060014239021005,060816096021008,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06081609602,06081
060014239021005,060816100003013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06081610000,06081
060014239021005,060816108003000,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06081610800,06081
060014239021005,060816137011012,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06081613701,06081
060014239021005,060855014021000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06085501402,06085
060014239021005,060855029104001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06085502910,06085
060014239021005,060855030021017,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06085503002,06085
060014239021005,060855038042002,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06085503804,06085
060014239021005,060855067023001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06085506702,06085
060014239021005,060855091084016,1,1,0,0,0,1,0,0,0,1,20230321,06001423902,06085509108,06085
060014239021005,060855093042008,1,1,0,0,0,1,0,0,0,1,20230321,06001423902,06085509304,06085
060014239021005,060871207002001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06087120700,06087
060014239021005,060952501032002,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06095250103,06095
060014239021005,060952501041004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06095250104,06095
060014239021005,060952507012002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06095250701,06095
060014239021005,060952508011000,1,1,0,0,0,1,0,0,0,1,20230321,06001423902,06095250801,06095
060014239021005,060952509003008,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06095250900,06095
060014239021005,060952521021078,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06095252102,06095
060014239021005,060952521051001,1,1,0,0,0,1,0,0,0,1,20230321,06001423902,06095252105,06095
060014239021005,060952521072000,1,1,0,0,1,0,0,0,0,1,20230321,06001423902,06095252107,06095
060014239021005,060952521072001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06095252107,06095
060014239021005,060952523161015,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06095252316,06095
060014239021005,060952526051002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06095252605,06095
060014239021005,060952527045000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06095252704,06095
060014239021005,060952535021022,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06095253502,06095
060014239021005,060971505011001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06097150501,06097
060014239021005,060971506032006,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06097150603,06097
060014239021005,060971531041018,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06097153104,06097
060014239021005,060971535012005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06097153501,06097
060014239021005,060971538082003,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06097153808,06097
060014239021005,060971542012010,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06097154201,06097
060014239021005,060990039042004,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06099003904,06099
060014239021005,061010505014003,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06101050501,06101
060014239021005,061090042023042,1,1,0,0,1,0,0,0,0,1,20230321,06001423902,06109004202,06109
060014239021005,061130102042007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06113010204,06113
060014239021006,060014004002004,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001400400,06001
060014239021006,060014082002004,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001408200,06001
060014239021006,060014084003003,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001408400,06001
060014239021006,060014229012003,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06001422901,06001
060014239021006,060014286001005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001428600,06001
060014239021006,060014308003008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001430800,06001
060014239021006,060014351033009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001435103,06001
060014239021006,060133131071006,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06013313107,06013
060014239021006,060133132042000,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06013313204,06013
060014239021006,060133132062007,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06013313206,06013
060014239021006,060133610003009,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06013361000,06013
060014239021006,060133640021002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06013364002,06013
060014239021006,060133740003003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06013374000,06013
060014239021006,060310004031006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06031000403,06031
060014239021006,060411302013005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06041130201,06041
060014239021006,060690007022023,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06069000702,06069
060014239021006,060750113002001,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06075011300,06075
060014239021006,060750312012001,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06075031201,06075
060014239021006,060770054052007,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06077005405,06077
060014239021006,060816015023001,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06081601502,06081
060014239021006,060816056002003,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06081605600,06081
060014239021006,060816062021003,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06081606202,06081
060014239021006,060855031261016,1,0,0,1,1,0,0,0,0,1,20230321,06001423902,06085503126,06085
060014239021006,060855083011000,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06085508301,06085
060014239021006,060952503001001,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06095250300,06095
060014239021006,060952514001018,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06095251400,06095
060014239021006,060971514031025,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06097151403,06097
060014239022001,060014001001019,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001400100,06001
060014239022001,060014003001008,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001400300,06001
060014239022001,060014003003011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001400300,06001
060014239022001,060014003003018,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001400300,06001
060014239022001,060014004001008,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001400400,06001
060014239022001,060014004001009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001400400,06001
060014239022001,060014004002012,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06001400400,06001
060014239022001,060014004003002,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001400400,06001
060014239022001,060014004003009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001400400,06001
060014239022001,060014005001004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001400500,06001
060014239022001,060014006001010,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001400600,06001
060014239022001,060014007001009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001400700,06001
060014239022001,060014007004004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001400700,06001
060014239022001,060014007004021,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001400700,06001
060014239022001,060014010001003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401000,06001
060014239022001,060014010003000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401000,06001
060014239022001,060014010004007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401000,06001
060014239022001,060014010005011,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001401000,06001
060014239022001,060014010006009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401000,06001
060014239022001,060014010006013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401000,06001
060014239022001,060014011001005,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001401100,06001
060014239022001,060014011001011,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001401100,06001
060014239022001,060014012001015,2,0,2,0,0,1,1,0,0,2,20230321,06001423902,06001401200,06001
060014239022001,060014012001017,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401200,06001
060014239022001,060014012002010,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401200,06001
060014239022001,060014012003005,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001401200,06001
060014239022001,060014013001023,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001401300,06001
060014239022001,060014013002013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401300,06001
060014239022001,060014014002011,1,1,0,0,1,0,0,0,0,1,20230321,06001423902,06001401400,06001
060014239022001,060014015001018,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001401500,06001
060014239022001,060014016001001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401600,06001
060014239022001,060014016001004,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001401600,06001
060014239022001,060014016001021,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001401600,06001
060014239022001,060014016002013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401600,06001
060014239022001,060014017003074,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001401700,06001
060014239022001,060014017003075,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401700,06001
060014239022001,060014017003092,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001401700,06001
060014239022001,060014022001013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001402200,06001
060014239022001,060014024002007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001402400,06001
060014239022001,060014025002001,2,1,1,0,1,1,0,0,0,2,20230321,06001423902,06001402500,06001
060014239022001,060014027002002,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001402700,06001
060014239022001,060014028011021,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001402801,06001
060014239022001,060014028012000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001402801,06001
060014239022001,060014028013002,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001402801,06001
060014239022001,060014028021006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001402802,06001
060014239022001,060014033011004,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001403301,06001
060014239022001,060014033023002,2,0,1,1,0,0,2,0,0,2,20230321,06001423902,06001403302,06001
060014239022001,060014034012001,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001403401,06001
060014239022001,060014035012005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001403501,06001
060014239022001,060014035013005,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06001403501,06001
060014239022001,060014035014000,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001403501,06001
060014239022001,060014035021002,2,0,2,0,0,1,1,0,0,2,20230321,06001423902,06001403502,06001
060014239022001,060014037021002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001403702,06001
060014239022001,060014038004008,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001403800,06001
060014239022001,060014038004014,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001403800,06001
060014239022001,060014039001000,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001403900,06001
060014239022001,060014039001002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001403900,06001
060014239022001,060014039002001,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001403900,06001
060014239022001,060014039003003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001403900,06001
060014239022001,060014040001000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404000,06001
060014239022001,060014040002003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404000,06001
060014239022001,060014040002008,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404000,06001
060014239022001,060014040003001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404000,06001
060014239022001,060014041011010,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404101,06001
060014239022001,060014041012008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001404101,06001
060014239022001,060014041013003,2,0,1,1,0,0,2,0,0,2,20230321,06001423902,06001404101,06001
060014239022001,060014042003005,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001404200,06001
060014239022001,060014043001012,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001404300,06001
060014239022001,060014043001023,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404300,06001
060014239022001,060014043002013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404300,06001
060014239022001,060014043003012,2,0,1,1,0,0,2,0,0,2,20230321,06001423902,06001404300,06001
060014239022001,060014044001000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404400,06001
060014239022001,060014044001023,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404400,06001
060014239022001,060014044002000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404400,06001
060014239022001,060014044002002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001404400,06001
060014239022001,060014044002010,2,0,1,1,0,2,0,0,0,2,20230321,06001423902,06001404400,06001
060014239022001,060014044003007,2,0,1,1,0,1,1,0,0,2,20230321,06001423902,06001404400,06001
060014239022001,060014044003012,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06001404400,06001
060014239022001,060014044004000,4,0,4,0,0,0,4,0,0,4,20230321,06001423902,06001404400,06001
060014239022001,060014045011006,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001404501,06001
060014239022001,060014045011011,1,1,0,0,0,1,0,0,0,1,20230321,06001423902,06001404501,06001
060014239022001,060014045011012,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001404501,06001
060014239022001,060014045011017,3,0,0,3,0,0,3,0,0,3,20230321,06001423902,06001404501,06001
060014239022001,060014045011025,2,0,1,1,0,0,2,0,0,2,20230321,06001423902,06001404501,06001
060014239022001,060014045021004,2,0,1,1,0,0,2,0,0,2,20230321,06001423902,06001404502,06001
060014239022001,060014045022004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404502,06001
060014239022001,060014045022005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404502,06001
060014239022001,060014045022007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404502,06001
060014239022001,060014045023003,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001404502,06001
060014239022001,060014045023015,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404502,06001
060014239022001,060014045024001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404502,06001
060014239022001,060014045024002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001404502,06001
060014239022001,060014045024013,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404502,06001
060014239022001,060014046001007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404600,06001
060014239022001,060014046003004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404600,06001
060014239022001,060014046003009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404600,06001
060014239022001,060014046004021,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404600,06001
060014239022001,060014048002004,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001404800,06001
060014239022001,060014049002000,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001404900,06001
060014239022001,060014049002003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404900,06001
060014239022001,060014049002006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001404900,06001
060014239022001,060014051003001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405100,06001
060014239022001,060014051005014,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405100,06001
060014239022001,060014052001006,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001405200,06001
060014239022001,060014052002004,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001405200,06001
060014239022001,060014052003004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405200,06001
060014239022001,060014053012001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405301,06001
060014239022001,060014053013000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405301,06001
060014239022001,060014053022004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405302,06001
060014239022001,060014054012004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405401,06001
060014239022001,060014054013006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405401,06001
060014239022001,060014054021000,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405402,06001
060014239022001,060014054021001,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001405402,06001
060014239022001,060014056001002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405600,06001
060014239022001,060014056002006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405600,06001
060014239022001,060014056003006,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001405600,06001
060014239022001,060014056003008,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001405600,06001
060014239022001,060014057001014,2,1,1,0,0,0,2,0,0,2,20230321,06001423902,06001405700,06001
060014239022001,060014057001015,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405700,06001
060014239022001,060014057002005,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001405700,06001
060014239022001,060014057003005,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001405700,06001
060014239022001,060014057003006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405700,06001
060014239022001,060014059011007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405901,06001
060014239022001,060014059012007,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001405901,06001
060014239022001,060014059012011,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405901,06001
060014239022001,060014059013003,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001405901,06001
060014239022001,060014059022023,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001405902,06001
060014239022001,060014061001031,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001406100,06001
060014239022001,060014061002004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001406100,06001
060014239022001,060014062012002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001406201,06001
060014239022001,060014062013002,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001406201,06001
060014239022001,060014062021000,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001406202,06001
060014239022001,060014063001001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001406300,06001
060014239022001,060014063003002,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001406300,06001
060014239022001,060014065001004,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001406500,06001
060014239022001,060014065002001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001406500,06001
060014239022001,060014065003000,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001406500,06001
060014239022001,060014065003007,2,0,1,1,0,0,2,0,0,2,20230321,06001423902,06001406500,06001
060014239022001,060014065004003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001406500,06001
060014239022001,060014066012001,3,0,3,0,0,2,1,0,0,3,20230321,06001423902,06001406601,06001
060014239022001,060014066022001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001406602,06001
060014239022001,060014067001002,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001406700,06001
060014239022001,060014067003006,1,1,0,0,1,0,0,0,0,1,20230321,06001423902,06001406700,06001
060014239022001,060014067004005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001406700,06001
060014239022001,060014068002009,1,0,0,1,0,1,0,0,0,1,20230321,06001423902,06001406800,06001
060014239022001,060014068003008,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001406800,06001
060014239022001,060014068004005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001406800,06001
060014239022001,060014069001005,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001406900,06001
060014239022001,060014069002000,2,1,0,1,0,0,2,0,0,2,20230321,06001423902,06001406900,06001
060014239022001,060014069003001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001406900,06001
060014239022001,060014069003002,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001406900,06001
060014239022001,060014069003003,1,1,0,0,0,0,1,0,0,1,20230321,06001423902,06001406900,06001
060014239022001,060014070002007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407000,06001
060014239022001,060014070003000,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001407000,06001
060014239022001,060014070003004,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407000,06001
060014239022001,060014071011006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407101,06001
060014239022001,060014071021000,2,0,2,0,0,0,2,0,0,2,20230321,06001423902,06001407102,06001
060014239022001,060014072003001,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407200,06001
060014239022001,060014072003007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407200,06001
060014239022001,060014076001005,1,0,1,0,0,1,0,0,0,1,20230321,06001423902,06001407600,06001
060014239022001,060014076002010,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001407600,06001
060014239022001,060014076003003,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407600,06001
060014239022001,060014077002016,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407700,06001
060014239022001,060014077003007,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407700,06001
060014239022001,060014078001000,1,0,0,1,1,0,0,0,0,1,20230321,06001423902,06001407800,06001
060014239022001,060014078002009,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407800,06001
060014239022001,060014078002019,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407800,06001
060014239022001,060014078002029,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407800,06001
060014239022001,060014079002006,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001407900,06001
060014239022001,060014079002010,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001407900,06001
060014239022001,060014080001005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001408000,06001
060014239022001,060014080002021,1,0,0,1,0,0,1,0,0,1,20230321,06001423902,06001408000,06001
060014239022001,060014081001005,3,0,2,1,0,0,3,0,0,3,20230321,06001423902,06001408100,06001
060014239022001,060014081001015,1,0,0,1,1,0,0,0,0,1,20230321,06001423902,06001408100,06001
060014239022001,060014081001020,1,0,1,0,1,0,0,0,0,1,20230321,06001423902,06001408100,06001
060014239022001,060014081002000,3,0,1,2,1,1,1,0,0,3,20230321,06001423902,06001408100,06001
060014239022001,060014081002005,1,0,1,0,0,0,1,0,0,1,20230321,06001423902,06001408100,06001
